counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10002.23,msec,task-clock,10002233965,100.00,1.000,CPUs utilized
37,,context-switches,10002228798,100.00,3.699,/sec
0,,cpu-migrations,10002227923,100.00,0.000,/sec
0,,page-faults,10002227048,100.00,0.000,/sec
16003770274,,cycles,10002432878,100.00,1.600,GHz
31959218504,,instructions,10002417586,100.00,2.00,insn per cycle
,,,,0.00,stalled cycles per insn
587027,,branches,10002415795,100.00,58.690,K/sec
13460,,branch-misses,10002407503,100.00,2.29,of all branches
13293514,,stalled-cycles-frontend,10002400628,100.00,0.08,frontend cycles idle
5418164,,stalled-cycles-backend,10002393711,100.00,0.03,backend cycles idle
5170030,,eu_stall,10002384669,100.00,516.888,K/sec
4240759,,if_stall,10002371211,100.00,423.981,K/sec
824510,,id_stall,10002358503,100.00,82.433,K/sec
42056,,ib_stall,10002343253,100.00,4.205,K/sec
