counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.97,msec,task-clock,10003968338,100.00,1.000,CPUs utilized
0,,context-switches,10003964087,100.00,0.000,/sec
0,,cpu-migrations,10003964670,100.00,0.000,/sec
0,,page-faults,10003964796,100.00,0.000,/sec
16006211098,,cycles,10003891505,100.00,1.600,GHz
10671478564,,instructions,10003884004,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
500589,,branches,10003880838,100.00,50.039,K/sec
2301,,branch-misses,10003877004,100.00,0.46,of all branches
3861663,,stalled-cycles-frontend,10003872547,100.00,0.02,frontend cycles idle
5333283475,,stalled-cycles-backend,10003865630,100.00,33.32,backend cycles idle
10727661953,,eu_stall,10003857797,100.00,1.072,G/sec
3503939,,if_stall,10003847922,100.00,350.255,K/sec
859506,,id_stall,10003835171,100.00,85.917,K/sec
35658,,ib_stall,10003820379,100.00,3.564,K/sec
