counter value,counter unit,event name,run time,% measurement time,metric value,metric unit
10003.45,msec,task-clock,10003447879,100.00,1.000,CPUs utilized
10,,context-switches,10003449170,100.00,1.000,/sec
0,,cpu-migrations,10003448920,100.00,0.000,/sec
0,,page-faults,10003449296,100.00,0.000,/sec
16005414052,,cycles,10003429960,100.00,1.600,GHz
10668872032,,instructions,10003424668,100.00,0.67,insn per cycle
,,,,0.50,stalled cycles per insn
537801,,branches,10003423960,100.00,53.762,K/sec
7891,,branch-misses,10003415626,100.00,1.47,of all branches
4515622,,stalled-cycles-frontend,10003407334,100.00,0.03,frontend cycles idle
5334628773,,stalled-cycles-backend,10003400043,100.00,33.33,backend cycles idle
10664460501,,eu_stall,10003389751,100.00,1.066,G/sec
4159699,,if_stall,10003378043,100.00,415.827,K/sec
862376,,id_stall,10003363585,100.00,86.208,K/sec
38945,,ib_stall,10003346251,100.00,3.893,K/sec
